atomic_stat,avg_odds,bets_with_units,direction,expert_name,losses,market_type,n,net_units,odds_count,odds_sum,pushes,roi,source_id,total_stake,units_missing_count,wilson_lower,win_pct,wins
threes,-116.0,1,OVER,ThatGuyBets,0,player_prop,1,0.922,1,-116.0,0,0.8616822429906542,action,1.07,0,0.2065,1.0,1
assists,,1,OVER,The Degenerates,1,player_prop,1,-1.0,0,0.0,0,-1.0,action,1.0,0,0.0,0.0,0
threes,-108.0,1,OVER,The Degenerates,1,player_prop,1,-1.04,1,-108.0,0,-1.0,action,1.04,0,0.0,0.0,0
,-110.0,1,,The Degenerates,0,spread,1,0.955,1,-110.0,0,0.9095238095238094,vegasinsider,1.05,0,0.2065,1.0,1
points,-126.0,1,OVER,"The Degenerates
10-6 Last 3 Days",0,player_prop,1,0.889,1,-126.0,0,0.79375,vegasinsider,1.12,0,0.2065,1.0,1
points,,0,UNDER,The Propfessor,0,player_prop,1,0.0,0,0.0,0,,action,0.0,1,0.2065,1.0,1
pts_ast,,0,PLAYER_UNDER,The Propfessor,0,player_prop,1,0.0,0,0.0,0,,action,0.0,1,0.2065,1.0,1
reb_ast,,1,PLAYER_UNDER,The Propfessor,1,player_prop,1,-1.0,0,0.0,0,-1.0,action,1.0,0,0.0,0.0,0
reb_ast,,0,UNDER,The Propfessor,0,player_prop,1,0.0,0,0.0,0,,action,0.0,1,0.2065,1.0,1
rebounds,-166.0,1,PLAYER_OVER,The Propfessor,0,player_prop,1,0.753,1,-166.0,0,0.6024,action,1.25,0,0.2065,1.0,1
threes,175.0,1,OVER,The Propfessor,0,player_prop,1,1.277,1,175.0,0,1.7493150684931507,action,0.73,0,0.2065,1.0,1
,-190.0,1,MIL,TheDevil,0,moneyline,1,0.689,1,-190.0,0,0.5259541984732824,bettingpros_experts,1.31,0,0.2065,1.0,1
,-199.0,1,NYY,TheDevil,0,moneyline,1,0.668,1,-199.0,0,0.5022556390977444,bettingpros_experts,1.33,0,0.2065,1.0,1
,-240.0,1,PHI,TheDevil,0,moneyline,1,0.588,1,-240.0,0,0.41702127659574467,bettingpros_experts,1.41,0,0.2065,1.0,1
assists,-1400.0,1,OVER,TheDevil,0,player_prop,1,0.134,1,-1400.0,0,0.07165775401069518,bettingpros_experts,1.87,0,0.2065,1.0,1
,-133.0,1,ATL,TheDevil,1,spread,1,-1.14,1,-133.0,0,-1.0,bettingpros_experts,1.14,0,0.0,0.0,0
,-145.0,1,CHA,TheDevil,1,spread,1,-1.18,1,-145.0,0,-1.0,bettingpros_experts,1.18,0,0.0,0.0,0
,-135.0,1,DEN,TheDevil,0,spread,1,0.852,1,-135.0,0,0.7408695652173913,bettingpros_experts,1.15,0,0.2065,1.0,1
,-122.0,1,LAD,TheDevil,1,spread,1,-1.1,1,-122.0,0,-1.0,bettingpros_experts,1.1,0,0.0,0.0,0
,-109.0,1,MEM,TheDevil,0,spread,1,0.954,1,-109.0,0,0.9173076923076923,bettingpros_experts,1.04,0,0.2065,1.0,1
,-165.0,1,OKC,TheDevil,0,spread,1,0.758,1,-165.0,0,0.6064,bettingpros_experts,1.25,0,0.2065,1.0,1
,-167.0,1,OVER,TheDevil,0,total,1,0.749,1,-167.0,0,0.5992,bettingpros_experts,1.25,0,0.2065,1.0,1
,225.0,1,CHI,TheDirtyDs2988,1,moneyline,1,-0.62,1,225.0,0,-1.0,bettingpros_experts,0.62,0,0.0,0.0,0
assists,,0,OVER,TheDirtyDs2988,0,player_prop,1,0.0,0,0.0,0,,bettingpros_experts,0.0,1,0.2065,1.0,1
assists,-160.0,1,UNDER,TheDirtyDs2988,0,player_prop,1,0.769,1,-160.0,0,0.6252032520325204,bettingpros_experts,1.23,0,0.2065,1.0,1
rebounds,,1,OVER,TheDirtyDs2988,1,player_prop,1,-1.0,0,0.0,0,-1.0,bettingpros_experts,1.0,0,0.0,0.0,0
,-120.0,1,OVER,TheDirtyDs2988,0,total,1,0.908,1,-120.0,0,0.8330275229357798,bettingpros_experts,1.09,0,0.2065,1.0,1
,,0,BOS,Tim J,0,moneyline,1,0.0,0,0.0,0,,bettingpros_experts,0.0,1,0.2065,1.0,1
,-113.0,1,CLE,Tim J,0,moneyline,1,0.938,1,-113.0,0,0.8849056603773584,bettingpros_experts,1.06,0,0.2065,1.0,1
,112.0,1,GSW,Tim J,1,moneyline,1,-0.94,1,112.0,0,-1.0,bettingpros_experts,0.94,0,0.0,0.0,0
,142.0,1,MIL,Tim J,1,moneyline,1,-0.83,1,142.0,0,-1.0,bettingpros_experts,0.83,0,0.0,0.0,0
,292.0,1,WSH,Tim J,1,moneyline,1,-0.51,1,292.0,0,-1.0,bettingpros_experts,0.51,0,0.0,0.0,0
pts_reb,-122.0,1,UNDER,Tim J,0,player_prop,1,0.902,1,-122.0,0,0.82,bettingpros_experts,1.1,0,0.2065,1.0,1
rebounds,-115.0,1,OVER,Tim J,1,player_prop,1,-1.07,1,-115.0,0,-1.0,bettingpros_experts,1.07,0,0.0,0.0,0
,-144.0,1,MIL,Tim J,1,spread,1,-1.18,1,-144.0,0,-1.0,bettingpros_experts,1.18,0,0.0,0.0,0
,130.0,1,ORL,Tim J,1,spread,1,-0.87,1,130.0,0,-1.0,bettingpros_experts,0.87,0,0.0,0.0,0
,-122.0,1,SAS,Tim J,1,spread,1,-1.1,1,-122.0,0,-1.0,bettingpros_experts,1.1,0,0.0,0.0,0
,-130.0,1,UNDER,Tim J,0,total,1,0.869,1,-130.0,0,0.7690265486725665,bettingpros_experts,1.13,0,0.2065,1.0,1
threes,-112.0,1,OVER,Tom Oldfield,0,player_prop,1,0.946,1,-112.0,0,0.8924528301886792,covers,1.06,0,0.2065,1.0,1
blocks,,0,OVER,Top Shelf Action 🥃,0,player_prop,1,0.0,0,0.0,0,,action,0.0,1,0.2065,1.0,1
blocks,,1,PLAYER_UNDER,Top Shelf Action 🥃,1,player_prop,1,-1.0,0,0.0,0,-1.0,action,1.0,0,0.0,0.0,0
reb_ast,100.0,1,UNDER,Top Shelf Action 🥃,1,player_prop,1,-1.0,1,100.0,0,-1.0,action,1.0,0,0.0,0.0,0
threes,-140.0,1,OVER,Top Shelf Action 🥃,1,player_prop,1,-1.17,1,-140.0,0,-1.0,action,1.17,0,0.0,0.0,0
threes,-116.0,1,UNDER,Top Shelf Action 🥃,0,player_prop,1,0.922,1,-116.0,0,0.8616822429906542,action,1.07,0,0.2065,1.0,1
,,0,,Top Shelf Action 🥃,0,spread,1,0.0,0,0.0,0,,action,0.0,1,0.2065,1.0,1
,-108.0,1,DET,Trevor Knapp,1,spread,1,-1.04,1,-108.0,0,-1.0,covers,1.04,0,0.0,0.0,0
,-122.0,1,LAC,Trevor Knapp,0,spread,1,0.902,1,-122.0,0,0.82,covers,1.1,0,0.2065,1.0,1
,-122.0,1,MIN,Trevor Knapp,0,spread,1,0.902,1,-122.0,0,0.82,covers,1.1,0,0.2065,1.0,1
,,0,POR,Trevor Knapp,1,spread,1,0.0,0,0.0,0,,covers,0.0,1,0.0,0.0,0
pts_ast,106.0,1,OVER,TyRo24,0,player_prop,1,1.028,1,106.0,0,1.0597938144329897,bettingpros_experts,0.97,0,0.2065,1.0,1
pts_reb,-113.0,1,OVER,TyRo24,1,player_prop,1,-1.06,1,-113.0,0,-1.0,bettingpros_experts,1.06,0,0.0,0.0,0
pts_reb_ast,-116.0,1,OVER,TyRo24,1,player_prop,1,-1.07,1,-116.0,0,-1.0,bettingpros_experts,1.07,0,0.0,0.0,0
reb_ast,-108.0,1,OVER,TyRo24,1,player_prop,1,-1.04,1,-108.0,0,-1.0,bettingpros_experts,1.04,0,0.0,0.0,0
,,0,,VegasIsMyBitch,0,spread,1,0.0,0,0.0,0,,action,0.0,1,0.2065,1.0,1
,,0,OVER,VegasIsMyBitch,0,total,1,0.0,0,0.0,0,,action,0.0,1,0.2065,1.0,1
,-105.0,1,,Vince Akins,1,spread,1,-1.02,1,-105.0,0,-1.0,vegasinsider,1.02,0,0.0,0.0,0
,-114.0,1,TEAM,Will Brinson,0,spread,1,0.939,1,-114.0,0,0.8775700934579438,action,1.07,0,0.2065,1.0,1
,-134.0,1,BKN,Zack Cimini,0,moneyline,1,0.858,1,-134.0,0,0.7460869565217392,sportsline,1.15,0,0.2065,1.0,1
,-143.0,1,DAL,Zack Cimini,0,moneyline,1,0.825,1,-143.0,0,0.6991525423728814,sportsline,1.18,0,0.2065,1.0,1
,-135.0,1,HOU,Zack Cimini,0,moneyline,1,0.852,1,-135.0,0,0.7408695652173913,sportsline,1.15,0,0.2065,1.0,1
,-120.0,1,IND,Zack Cimini,1,moneyline,1,-1.09,1,-120.0,0,-1.0,sportsline,1.09,0,0.0,0.0,0
,-135.0,1,LAC,Zack Cimini,0,moneyline,1,0.852,1,-135.0,0,0.7408695652173913,sportsline,1.15,0,0.2065,1.0,1
,-115.0,1,OKC,Zack Cimini,0,moneyline,1,0.93,1,-115.0,0,0.8691588785046729,sportsline,1.07,0,0.2065,1.0,1
,-120.0,1,PHX,Zack Cimini,1,moneyline,1,-1.09,1,-120.0,0,-1.0,sportsline,1.09,0,0.0,0.0,0
,-140.0,1,TOR,Zack Cimini,0,moneyline,1,0.836,1,-140.0,0,0.7145299145299145,sportsline,1.17,0,0.2065,1.0,1
,-130.0,1,UTA,Zack Cimini,1,moneyline,1,-1.13,1,-130.0,0,-1.0,sportsline,1.13,0,0.0,0.0,0
,-123.0,1,WAS,Zack Cimini,1,moneyline,1,-1.1,1,-123.0,0,-1.0,sportsline,1.1,0,0.0,0.0,0
assists,-119.0,1,OVER,Zack Cimini,1,player_prop,1,-1.09,1,-119.0,0,-1.0,sportsline,1.09,0,0.0,0.0,0
rebounds,-102.0,1,OVER,Zack Cimini,1,player_prop,1,-1.01,1,-102.0,0,-1.0,sportsline,1.01,0,0.0,0.0,0
,-110.0,1,CHA,Zack Cimini,1,spread,1,-1.05,1,-110.0,0,-1.0,sportsline,1.05,0,0.0,0.0,0
,-105.0,1,LAL,Zack Cimini,0,spread,1,0.971,1,-105.0,0,0.9519607843137254,sportsline,1.02,0,0.2065,1.0,1
,-112.5,2,SAC,Zack Cimini,1,spread,2,-1.09,2,-225.0,1,-0.5165876777251185,sportsline,2.1100000000000003,0,0.0,0.0,0
,-110.0,1,UTA,Zack Cimini,0,spread,1,0.955,1,-110.0,0,0.9095238095238094,sportsline,1.05,0,0.2065,1.0,1
,-110.0,1,,Zack Cimini,0,spread,1,0.955,1,-110.0,0,0.9095238095238094,vegasinsider,1.05,0,0.2065,1.0,1
threes,-105.0,1,OVER,Zak Hanshew,1,player_prop,1,-1.02,1,-105.0,0,-1.0,covers,1.02,0,0.0,0.0,0
,-110.0,1,UNDER,Zak Hanshew,1,total,1,-1.05,1,-110.0,0,-1.0,covers,1.05,0,0.0,0.0,0
assists,-128.0,1,UNDER,akelder15,1,player_prop,1,-1.12,1,-128.0,0,-1.0,bettingpros_experts,1.12,0,0.0,0.0,0
reb_ast,102.0,1,OVER,akelder15,1,player_prop,1,-0.99,1,102.0,0,-1.0,bettingpros_experts,0.99,0,0.0,0.0,0
reb_ast,106.0,1,UNDER,akelder15,0,player_prop,1,1.028,1,106.0,0,1.0597938144329897,bettingpros_experts,0.97,0,0.2065,1.0,1
,-125.0,1,DET,allcylinderscars,1,moneyline,1,-1.11,1,-125.0,0,-1.0,bettingpros_experts,1.11,0,0.0,0.0,0
assists,-113.0,1,UNDER,allcylinderscars,1,player_prop,1,-1.06,1,-113.0,0,-1.0,bettingpros_experts,1.06,0,0.0,0.0,0
pts_reb,-108.0,1,UNDER,allcylinderscars,0,player_prop,1,0.963,1,-108.0,0,0.9259615384615384,bettingpros_experts,1.04,0,0.2065,1.0,1
pts_reb_ast,-120.0,1,OVER,allcylinderscars,1,player_prop,1,-1.09,1,-120.0,0,-1.0,bettingpros_experts,1.09,0,0.0,0.0,0
pts_reb_ast,-106.0,1,UNDER,allcylinderscars,0,player_prop,1,0.972,1,-106.0,0,0.9436893203883495,bettingpros_experts,1.03,0,0.2065,1.0,1
reb_ast,-140.0,1,UNDER,allcylinderscars,1,player_prop,1,-1.17,1,-140.0,0,-1.0,bettingpros_experts,1.17,0,0.0,0.0,0
,310.0,1,DAL,allcylinderscars,1,spread,1,-0.49,1,310.0,0,-1.0,bettingpros_experts,0.49,0,0.0,0.0,0
,114.0,1,OVER,allcylinderscars,1,total,1,-0.93,1,114.0,0,-1.0,bettingpros_experts,0.93,0,0.0,0.0,0
,-115.0,1,UNDER,allcylinderscars,1,total,1,-1.07,1,-115.0,0,-1.0,bettingpros_experts,1.07,0,0.0,0.0,0
,-400.0,1,POR,andrecruzeta,0,moneyline,1,0.4,1,-400.0,0,0.25,bettingpros_experts,1.6,0,0.2065,1.0,1
,-400.0,1,PHX,andrewanto1296,0,moneyline,1,0.4,1,-400.0,0,0.25,bettingpros_experts,1.6,0,0.2065,1.0,1
threes,150.0,1,OVER,andrewanto1296,1,player_prop,1,-0.8,1,150.0,0,-1.0,bettingpros_experts,0.8,0,0.0,0.0,0
,198.0,1,ATL,bettor69377,0,moneyline,1,1.327,1,198.0,0,1.9805970149253729,bettingpros_experts,0.67,0,0.2065,1.0,1
,-162.0,1,CHA,bettor69377,0,moneyline,1,0.765,1,-162.0,0,0.6169354838709677,bettingpros_experts,1.24,0,0.2065,1.0,1
,-120.0,1,CLE,bettor69377,0,moneyline,1,0.908,1,-120.0,0,0.8330275229357798,bettingpros_experts,1.09,0,0.2065,1.0,1
,420.0,2,DET,bettor69377,1,moneyline,2,-0.38,1,420.0,1,-0.2753623188405797,bettingpros_experts,1.38,0,0.0,0.0,0
,-172.0,1,GSW,bettor69377,0,moneyline,1,0.733,1,-172.0,0,0.5817460317460317,bettingpros_experts,1.26,0,0.2065,1.0,1
,-164.0,1,LAD,bettor69377,1,moneyline,1,-1.24,1,-164.0,0,-1.0,bettingpros_experts,1.24,0,0.0,0.0,0
,-370.0,1,OKC,bettor69377,0,moneyline,1,0.424,1,-370.0,0,0.2700636942675159,bettingpros_experts,1.57,0,0.2065,1.0,1
,-235.0,1,ORL,bettor69377,0,moneyline,1,0.596,1,-235.0,0,0.4257142857142857,bettingpros_experts,1.4,0,0.2065,1.0,1
,-130.0,1,BOS,bettor69377,0,spread,1,0.869,1,-130.0,0,0.7690265486725665,bettingpros_experts,1.13,0,0.2065,1.0,1
,-225.0,1,CHC,bettor69377,0,spread,1,0.613,1,-225.0,0,0.44420289855072465,bettingpros_experts,1.38,0,0.2065,1.0,1
,-120.0,1,DET,bettor69377,1,spread,1,-1.09,1,-120.0,0,-1.0,bettingpros_experts,1.09,0,0.0,0.0,0
,-118.0,1,GSW,bettor69377,0,spread,1,0.915,1,-118.0,0,0.8472222222222222,bettingpros_experts,1.08,0,0.2065,1.0,1
,158.0,1,SAC,bettor69377,0,spread,1,1.232,1,158.0,0,1.5794871794871794,bettingpros_experts,0.78,0,0.2065,1.0,1
,-114.0,1,SAS,bettor69377,0,spread,1,0.939,1,-114.0,0,0.8775700934579438,bettingpros_experts,1.07,0,0.2065,1.0,1
,-110.0,1,TEX,bettor69377,0,spread,1,0.955,1,-110.0,0,0.9095238095238094,bettingpros_experts,1.05,0,0.2065,1.0,1
,-132.0,1,WSH,bettor69377,1,spread,1,-1.14,1,-132.0,0,-1.0,bettingpros_experts,1.14,0,0.0,0.0,0
,-160.0,1,BOS,bettor70653,0,moneyline,1,0.769,1,-160.0,0,0.6252032520325204,bettingpros_experts,1.23,0,0.2065,1.0,1
,-345.0,1,POR,bettor70653,1,moneyline,1,-1.55,1,-345.0,0,-1.0,bettingpros_experts,1.55,0,0.0,0.0,0
assists,-119.0,1,UNDER,bettor70653,0,player_prop,1,0.916,1,-119.0,0,0.8403669724770642,bettingpros_experts,1.09,0,0.2065,1.0,1
pts_reb,-110.0,1,OVER,bettor70653,1,player_prop,1,-1.05,1,-110.0,0,-1.0,bettingpros_experts,1.05,0,0.0,0.0,0
threes,-109.0,1,UNDER,bettor70653,0,player_prop,1,0.954,1,-109.0,0,0.9173076923076923,bettingpros_experts,1.04,0,0.2065,1.0,1
,-108.0,1,UNDER,bettor70653,1,total,1,-1.04,1,-108.0,0,-1.0,bettingpros_experts,1.04,0,0.0,0.0,0
,-115.0,1,OVER,bettor73662,1,total,1,-1.07,1,-115.0,0,-1.0,bettingpros_experts,1.07,0,0.0,0.0,0
pts_reb_ast,-340.0,1,UNDER,bettor73790,0,player_prop,1,0.456,1,-340.0,0,0.29419354838709677,bettingpros_experts,1.55,0,0.2065,1.0,1
,-110.0,1,ORL,bettor73790,0,spread,1,0.955,1,-110.0,0,0.9095238095238094,bettingpros_experts,1.05,0,0.2065,1.0,1
,300.0,1,IND,bobwickoren,1,moneyline,1,-0.5,1,300.0,0,-1.0,bettingpros_experts,0.5,0,0.0,0.0,0
,1000.0,1,MEM,bobwickoren,1,moneyline,1,-0.25,1,1000.0,0,-1.0,bettingpros_experts,0.25,0,0.0,0.0,0
,-104.0,1,DET,bobwickoren,0,spread,1,0.981,1,-104.0,0,0.9617647058823529,bettingpros_experts,1.02,0,0.2065,1.0,1
,106.0,1,MIN,bobwickoren,1,spread,1,-0.97,1,106.0,0,-1.0,bettingpros_experts,0.97,0,0.0,0.0,0
,100.0,1,SAS,bobwickoren,0,spread,1,1.0,1,100.0,0,1.0,bettingpros_experts,1.0,0,0.2065,1.0,1
,101.0,1,OVER,bobwickoren,0,team_total,1,1.01,1,101.0,0,1.01,bettingpros_experts,1.0,0,0.2065,1.0,1
,,0,16399,carmenciorra,0,moneyline,1,0.0,0,0.0,0,,bettingpros_experts,0.0,1,0.2065,1.0,1
,,1,19799,carmenciorra,1,moneyline,1,-1.0,0,0.0,0,-1.0,bettingpros_experts,1.0,0,0.0,0.0,0
,,0,22978,carmenciorra,0,moneyline,1,0.0,0,0.0,0,,bettingpros_experts,0.0,1,0.2065,1.0,1
,100.0,1,IND,carmenciorra,1,moneyline,1,-1.0,1,100.0,0,-1.0,bettingpros_experts,1.0,0,0.0,0.0,0
,,1,LAL,carmenciorra,1,moneyline,1,-1.0,0,0.0,0,-1.0,bettingpros_experts,1.0,0,0.0,0.0,0
,-175.0,1,NYY,carmenciorra,0,moneyline,1,0.726,1,-175.0,0,0.5716535433070866,bettingpros_experts,1.27,0,0.2065,1.0,1
,154.0,1,SAS,carmenciorra,0,moneyline,1,1.217,1,154.0,0,1.540506329113924,bettingpros_experts,0.79,0,0.2065,1.0,1
threes,-127.0,1,UNDER,carmenciorra,1,player_prop,1,-1.12,1,-127.0,0,-1.0,bettingpros_experts,1.12,0,0.0,0.0,0
,-112.0,1,CHA,carmenciorra,0,spread,1,0.946,1,-112.0,0,0.8924528301886792,bettingpros_experts,1.06,0,0.2065,1.0,1
,-125.0,1,CHC,carmenciorra,0,spread,1,0.888,1,-125.0,0,0.7999999999999999,bettingpros_experts,1.11,0,0.2065,1.0,1
,-105.0,1,CHI,carmenciorra,1,spread,1,-1.02,1,-105.0,0,-1.0,bettingpros_experts,1.02,0,0.0,0.0,0
,-110.0,1,GSV,carmenciorra,1,spread,1,-1.05,1,-110.0,0,-1.0,bettingpros_experts,1.05,0,0.0,0.0,0
,120.0,1,NYY,carmenciorra,0,spread,1,1.092,1,120.0,0,1.2,bettingpros_experts,0.91,0,0.2065,1.0,1
,-108.0,1,SAS,carmenciorra,1,spread,1,-1.04,1,-108.0,0,-1.0,bettingpros_experts,1.04,0,0.0,0.0,0
,210.0,1,WSH,carmenciorra,1,spread,1,-0.65,1,210.0,0,-1.0,bettingpros_experts,0.65,0,0.0,0.0,0
blocks,-137.0,1,OVER,chefpadro74,1,player_prop,1,-1.16,1,-137.0,0,-1.0,bettingpros_experts,1.16,0,0.0,0.0,0
blocks,-137.0,1,UNDER,chefpadro74,1,player_prop,1,-1.16,1,-137.0,0,-1.0,bettingpros_experts,1.16,0,0.0,0.0,0
pts_reb_ast,-113.0,1,OVER,chefpadro74,1,player_prop,1,-1.06,1,-113.0,0,-1.0,bettingpros_experts,1.06,0,0.0,0.0,0
reb_ast,108.0,1,OVER,chefpadro74,1,player_prop,1,-0.96,1,108.0,0,-1.0,bettingpros_experts,0.96,0,0.0,0.0,0
,-524.0,1,DEN,chefpadro74,0,spread,1,0.321,1,-524.0,0,0.1910714285714286,bettingpros_experts,1.68,0,0.2065,1.0,1
,-107.0,1,OVER,chefpadro74,1,total,1,-1.03,1,-107.0,0,-1.0,bettingpros_experts,1.03,0,0.0,0.0,0
,,1,UNDER,chefpadro74,1,total,1,-1.0,0,0.0,0,-1.0,bettingpros_experts,1.0,0,0.0,0.0,0
,-1600.0,1,CHA,colin.vuong,0,moneyline,1,0.117,1,-1600.0,0,0.062234042553191496,bettingpros_experts,1.88,0,0.2065,1.0,1
,-1200.0,1,DET,colin.vuong,0,moneyline,1,0.154,1,-1200.0,0,0.08324324324324324,bettingpros_experts,1.85,0,0.2065,1.0,1
,-850.0,1,NYK,colin.vuong,0,moneyline,1,0.211,1,-850.0,0,0.11787709497206704,bettingpros_experts,1.79,0,0.2065,1.0,1
,-2800.0,1,OKC,colin.vuong,0,moneyline,1,0.069,1,-2800.0,0,0.035751295336787565,bettingpros_experts,1.93,0,0.2065,1.0,1
assists,-163.0,1,OVER,colin.vuong,1,player_prop,1,-1.24,1,-163.0,0,-1.0,bettingpros_experts,1.24,0,0.0,0.0,0
pts_ast,-115.0,1,UNDER,colin.vuong,0,player_prop,1,0.93,1,-115.0,0,0.8691588785046729,bettingpros_experts,1.07,0,0.2065,1.0,1
rebounds,-130.0,1,UNDER,colin.vuong,1,player_prop,1,-1.13,1,-130.0,0,-1.0,bettingpros_experts,1.13,0,0.0,0.0,0
threes,164.0,1,OVER,colin.vuong,0,player_prop,1,1.246,1,164.0,0,1.6394736842105262,bettingpros_experts,0.76,0,0.2065,1.0,1
,-130.0,1,MIN,colin.vuong,0,spread,1,0.869,1,-130.0,0,0.7690265486725665,bettingpros_experts,1.13,0,0.2065,1.0,1
,,0,OVER,colin.vuong,0,total,1,0.0,0,0.0,0,,bettingpros_experts,0.0,1,0.2065,1.0,1
,-259.0,1,CHC,craig.r.trujillo,1,moneyline,1,-1.44,1,-259.0,0,-1.0,bettingpros_experts,1.44,0,0.0,0.0,0
,-175.0,1,LAC,craig.r.trujillo,0,moneyline,1,0.726,1,-175.0,0,0.5716535433070866,bettingpros_experts,1.27,0,0.2065,1.0,1
,176.0,1,MEM,craig.r.trujillo,1,moneyline,1,-0.72,1,176.0,0,-1.0,bettingpros_experts,0.72,0,0.0,0.0,0
,-171.0,1,MIL,craig.r.trujillo,0,moneyline,1,0.737,1,-171.0,0,0.584920634920635,bettingpros_experts,1.26,0,0.2065,1.0,1
,,0,MIN,craig.r.trujillo,0,moneyline,1,0.0,0,0.0,0,,bettingpros_experts,0.0,1,0.2065,1.0,1
,-169.0,1,NYI,craig.r.trujillo,1,moneyline,1,-1.26,1,-169.0,0,-1.0,bettingpros_experts,1.26,0,0.0,0.0,0
,390.0,1,OKC,craig.r.trujillo,1,moneyline,1,-0.41,1,390.0,0,-1.0,bettingpros_experts,0.41,0,0.0,0.0,0
,310.0,1,ORL,craig.r.trujillo,1,moneyline,1,-0.49,1,310.0,0,-1.0,bettingpros_experts,0.49,0,0.0,0.0,0
points,-104.0,1,UNDER,craig.r.trujillo,1,player_prop,1,-1.02,1,-104.0,0,-1.0,bettingpros_experts,1.02,0,0.0,0.0,0
pts_ast,-112.0,1,OVER,craig.r.trujillo,0,player_prop,1,0.946,1,-112.0,0,0.8924528301886792,bettingpros_experts,1.06,0,0.2065,1.0,1
,-110.0,1,BKN,craig.r.trujillo,0,spread,1,0.955,1,-110.0,0,0.9095238095238094,bettingpros_experts,1.05,0,0.2065,1.0,1
,-161.0,1,CLE,craig.r.trujillo,1,spread,1,-1.23,1,-161.0,0,-1.0,bettingpros_experts,1.23,0,0.0,0.0,0
,-230.0,1,DET,craig.r.trujillo,0,spread,1,0.604,1,-230.0,0,0.43453237410071943,bettingpros_experts,1.39,0,0.2065,1.0,1
,-118.0,1,HOU,craig.r.trujillo,1,spread,1,-1.08,1,-118.0,0,-1.0,bettingpros_experts,1.08,0,0.0,0.0,0
,-105.0,1,SAS,craig.r.trujillo,0,spread,1,0.971,1,-105.0,0,0.9519607843137254,bettingpros_experts,1.02,0,0.2065,1.0,1
,-110.0,1,WAS,craig.r.trujillo,1,spread,1,-1.05,1,-110.0,0,-1.0,bettingpros_experts,1.05,0,0.0,0.0,0
,-150.0,1,CHA,dylanmccaffrey,0,moneyline,1,0.8,1,-150.0,0,0.6666666666666667,bettingpros_experts,1.2,0,0.2065,1.0,1
,-200.0,1,PHI,dylanmccaffrey,0,moneyline,1,0.665,1,-200.0,0,0.5,bettingpros_experts,1.33,0,0.2065,1.0,1
assists,-130.0,1,UNDER,dylanmccaffrey,0,player_prop,1,0.869,1,-130.0,0,0.7690265486725665,bettingpros_experts,1.13,0,0.2065,1.0,1
pts_reb,-120.0,1,UNDER,dylanmccaffrey,0,player_prop,1,0.908,1,-120.0,0,0.8330275229357798,bettingpros_experts,1.09,0,0.2065,1.0,1
rebounds,-160.0,1,UNDER,dylanmccaffrey,0,player_prop,1,0.769,1,-160.0,0,0.6252032520325204,bettingpros_experts,1.23,0,0.2065,1.0,1
threes,-1600.0,1,OVER,dylanmccaffrey,0,player_prop,1,0.117,1,-1600.0,0,0.062234042553191496,bettingpros_experts,1.88,0,0.2065,1.0,1
threes,,1,UNDER,dylanmccaffrey,1,player_prop,1,-1.0,0,0.0,0,-1.0,bettingpros_experts,1.0,0,0.0,0.0,0
,300.0,1,BKN,gordyscott88,1,moneyline,1,-0.5,1,300.0,0,-1.0,bettingpros_experts,0.5,0,0.0,0.0,0
,-554.0,1,BOS,gordyscott88,0,moneyline,1,0.305,1,-554.0,0,0.1804733727810651,bettingpros_experts,1.69,0,0.2065,1.0,1
,300.0,1,DAL,gordyscott88,1,moneyline,1,-0.5,1,300.0,0,-1.0,bettingpros_experts,0.5,0,0.0,0.0,0
,350.0,1,GSW,gordyscott88,1,moneyline,1,-0.44,1,350.0,0,-1.0,bettingpros_experts,0.44,0,0.0,0.0,0
,300.0,1,IND,gordyscott88,1,moneyline,1,-0.5,1,300.0,0,-1.0,bettingpros_experts,0.5,0,0.0,0.0,0
,123.0,1,LAL,gordyscott88,0,moneyline,1,1.107,1,123.0,0,1.23,bettingpros_experts,0.9,0,0.2065,1.0,1
,-167.0,1,MIA,gordyscott88,1,moneyline,1,-1.25,1,-167.0,0,-1.0,bettingpros_experts,1.25,0,0.0,0.0,0
,-118.0,1,NOR,gordyscott88,0,moneyline,1,0.915,1,-118.0,0,0.8472222222222222,bettingpros_experts,1.08,0,0.2065,1.0,1
,-348.0,1,OKC,gordyscott88,0,moneyline,1,0.445,1,-348.0,0,0.2870967741935484,bettingpros_experts,1.55,0,0.2065,1.0,1
,-331.0,1,PHI,gordyscott88,0,moneyline,1,0.465,1,-331.0,0,0.30194805194805197,bettingpros_experts,1.54,0,0.2065,1.0,1
,-277.0,1,TOR,gordyscott88,0,moneyline,1,0.531,1,-277.0,0,0.36122448979591837,bettingpros_experts,1.47,0,0.2065,1.0,1
,110.0,1,CHI,gordyscott88,1,spread,1,-0.95,1,110.0,0,-1.0,bettingpros_experts,0.95,0,0.0,0.0,0
,-104.0,1,MIA,gordyscott88,0,spread,1,0.981,1,-104.0,0,0.9617647058823529,bettingpros_experts,1.02,0,0.2065,1.0,1
,118.0,1,WAS,gordyscott88,1,spread,1,-0.92,1,118.0,0,-1.0,bettingpros_experts,0.92,0,0.0,0.0,0
,-110.0,1,OVER,gordyscott88,1,total,1,-1.05,1,-110.0,0,-1.0,bettingpros_experts,1.05,0,0.0,0.0,0
